time,open,high,low,close,tick_volume,spread,real_volume,ema_8,ema_33
1780914600,1.15233,1.15264,1.15156,1.15165,2382,0,0,1.1522319515915262,1.1535150872511009
1780916400,1.15165,1.15233,1.15136,1.15199,2472,0,0,1.152178184571187,1.1534253762363302
1780918200,1.15199,1.15209,1.15071,1.15082,2518,0,0,1.1518763657775897,1.1532721188106636
1780920000,1.15082,1.15112,1.15008,1.15017,2405,0,0,1.1514971733825696,1.1530896412335658
1780921800,1.1502,1.15144,1.14991,1.15125,2871,0,0,1.1514422459642208,1.152981427043356
1780923600,1.15125,1.15202,1.15093,1.15174,2279,0,0,1.1515084135277274,1.1529084019231586
1780925400,1.15174,1.15318,1.1515,1.15244,2664,0,0,1.151715432743788,1.1528808488688551
1780927200,1.15244,1.15421,1.15227,1.15404,3874,0,0,1.1522320032451683,1.1529490342295106
1780929000,1.15404,1.15438,1.15327,1.15364,2988,0,0,1.1525448914129086,1.1529896792748335
1780930800,1.15364,1.15434,1.15358,1.15391,3159,0,0,1.1528482488767067,1.1530438157880785
1780932600,1.15391,1.15436,1.15346,1.1542,2670,0,0,1.1531486380152163,1.1531118266240739
1780934400,1.1542,1.15547,1.15404,1.15494,3543,0,0,1.1535467184562793,1.1532193662344226
1780936200,1.15494,1.15524,1.15413,1.15413,4297,0,0,1.153676336577106,1.1532729329265154
1780938000,1.15413,1.15445,1.15309,1.15364,3272,0,0,1.1536682617821936,1.1532945251073088
1780939800,1.15364,1.15427,1.15318,1.15424,3295,0,0,1.153795314719484,1.153350141277467
1780941600,1.15424,1.15478,1.15392,1.15393,2928,0,0,1.153825244781821,1.1533842506140866
1780943400,1.15393,1.15469,1.15356,1.15441,2404,0,0,1.1539551903858607,1.1534445888132578
1780945200,1.15441,1.1546,1.15407,1.1541,1764,0,0,1.153987370300114,1.153483142412478
1780947000,1.1541,1.15436,1.15382,1.15388,1523,0,0,1.153963510233422,1.15350648697645
1780948800,1.15388,1.15415,1.15372,1.15394,2025,0,0,1.153958285737106,1.153531987742541
1780950600,1.15394,1.15407,1.15351,1.15379,1517,0,0,1.1539208889066381,1.1535471649341562
1780952400,1.15379,1.1542,1.15379,1.15406,1169,2,0,1.1539518024829407,1.1535773317027351
1780954200,1.15406,1.15417,1.15276,1.15283,1681,1,0,1.1537025130422873,1.153533371014339
1780956000,1.15283,1.15336,1.15281,1.1532,1446,2,0,1.1535908434773345,1.153513760954672
1780957800,1.1532,1.15342,1.15288,1.15307,1834,1,0,1.1534751004823713,1.1534876573691029
1780959600,1.15306,1.15335,1.15296,1.15325,646,0,0,1.1534250781529556,1.1534736775238614
1780961400,1.15326,1.15327,1.15308,1.15322,483,3,0,1.1533795052300766,1.1534587553165754
1780963200,1.1534,1.15397,1.15321,1.15337,374,8,0,1.1533773929567261,1.1534535344156003
1780965000,1.15337,1.15381,1.15337,1.15366,319,3,0,1.153440194521898,1.1534656794499767
1780966800,1.15366,1.15366,1.15319,1.15331,544,3,0,1.1534112624059207,1.1534565218352721
1780968600,1.15329,1.15339,1.15321,1.15334,308,3,0,1.1533954263157162,1.153449667609668
1780970400,1.15334,1.1534,1.15298,1.15307,336,3,0,1.153323109356668,1.1534273342208639
1780972200,1.15307,1.1531,1.15274,1.15278,580,2,0,1.1532024183885197,1.1533892557372836
1780974000,1.15278,1.15301,1.15257,1.15288,1487,2,0,1.1531307698577375,1.1533592995174433
1780975800,1.15288,1.15316,1.15266,1.15313,1150,2,0,1.1531305987782403,1.153345811310535
1780977600,1.15313,1.15366,1.15304,1.15355,1395,2,0,1.1532237990497425,1.1533578224099152
1780979400,1.15355,1.15396,1.15346,1.15396,1388,2,0,1.153387399260911,1.1533932446210966
1780981200,1.15396,1.15403,1.15356,1.15389,1099,2,0,1.153499088314042,1.153422465525738
1780983000,1.15389,1.15396,1.15368,1.15375,924,2,0,1.153554846466477,1.153441732259518
1780984800,1.15375,1.15399,1.15336,1.15366,880,1,0,1.153578213918371,1.15345457153837
1780986600,1.15366,1.15381,1.15347,1.15371,835,1,0,1.1536074997142887,1.1534695967419952
1780988400,1.15379,1.15418,1.15361,1.15417,873,2,0,1.15373249977778,1.1535107969336424
1780990200,1.15417,1.15481,1.15394,1.15454,1113,1,0,1.1539119442716066,1.1535713382904869
1780992000,1.15453,1.15459,1.15389,1.15417,1299,0,0,1.1539692899890273,1.1536065536851643
1780993800,1.15417,1.15475,1.15412,1.15447,2111,0,0,1.1540805588803544,1.1536573446448604
1780995600,1.15447,1.15534,1.15425,1.15497,2132,0,0,1.154278212462498,1.153734559665751
1780997400,1.15497,1.15497,1.15428,1.15436,2107,1,0,1.1542963874708319,1.153771350273648
1780999200,1.15436,1.15468,1.1537,1.15397,2155,0,0,1.154223856921758,1.1537830355516687
1781001000,1.15397,1.15438,1.15378,1.15392,1735,0,0,1.1541563331613673,1.1537910922839236
1781002800,1.15392,1.15454,1.15357,1.15444,2136,1,0,1.154219370236619,1.1538292633260456
1781004600,1.15444,1.15526,1.15438,1.15506,1766,1,0,1.1544061768507037,1.1539016596009841
1781006400,1.15506,1.15595,1.15502,1.15557,1674,0,0,1.154664804217214,1.1539997972715146
1781008200,1.15557,1.15637,1.1555,1.15613,1557,0,0,1.1549904032800553,1.1541251033143667
1781010000,1.15613,1.1566,1.15596,1.15652,1616,0,0,1.1553303136622652,1.154265979589992
1781011800,1.15652,1.15691,1.15636,1.15653,1096,0,0,1.1555969106262063,1.1543991572611692
1781013600,1.15653,1.15726,1.15645,1.15723,1362,1,0,1.1559598193759382,1.1545656774222768
1781015400,1.15723,1.15741,1.15665,1.15726,1613,0,0,1.1562487484035073,1.1547241669856723
1781017200,1.15725,1.15749,1.15688,1.15692,1811,2,0,1.1563979154249502,1.1548533336335738
1781019000,1.15693,1.15748,1.15685,1.15735,1598,2,0,1.1566094897749613,1.1550001963610106
1781020800,1.15735,1.15779,1.15706,1.15721,2118,0,0,1.1567429364916366,1.1551301848103628
1781022600,1.15722,1.15764,1.15626,1.15663,3612,0,0,1.1567178394934952,1.1552184092332827
1781024400,1.15663,1.15733,1.1558,1.15629,3954,0,0,1.1566227640504962,1.155281443984266
1781026200,1.15629,1.15692,1.15605,1.15622,3840,0,0,1.1565332609281638,1.155336653161662
1781028000,1.15622,1.15673,1.1557,1.15582,3365,0,0,1.156374758499683,1.155365085328623
1781029800,1.15582,1.15599,1.15449,1.1555,4018,0,0,1.1561803677219757,1.155373021485763
1781031600,1.1555,1.15574,1.154,1.15459,3939,0,0,1.1558269526726477,1.155326961398365
1781033400,1.15458,1.15474,1.15277,1.15408,5244,0,0,1.1554387409676148,1.155253610727873
1781035200,1.15408,1.1553,1.15394,1.15506,4020,0,0,1.1553545763081448,1.1552422218615277
1781037000,1.15506,1.15525,1.15454,1.1548,2727,0,0,1.155231337128557,1.1552162088108495
1781038800,1.1548,1.1553,1.15449,1.15514,2708,0,0,1.1552110399888775,1.155211725939623
1781040600,1.15514,1.15529,1.15475,1.15497,2177,0,0,1.1551574755469047,1.155197506766704
1781042400,1.15497,1.15502,1.15419,1.15429,1720,1,0,1.1549647032031483,1.1551441240157212
1781044200,1.15429,1.15439,1.15391,1.15414,2106,1,0,1.1547814358246709,1.1550850578971492
1781046000,1.15413,1.15453,1.15394,1.15432,862,3,0,1.1546788945302995,1.1550400544914345
1781047800,1.15432,1.15443,1.15425,1.15425,413,3,0,1.1545835846346775,1.1549935806978209
1781049600,1.15419,1.15444,1.15396,1.15398,235,6,0,1.1544494547158601,1.1549339583038314
1781051400,1.15398,1.154,1.15351,1.15381,396,3,0,1.1543073536678912,1.1548678431094883
1781053200,1.15381,1.15401,1.15361,1.15401,525,3,0,1.1542412750750264,1.1548173817501066
1781055000,1.15401,1.15403,1.15351,1.15361,627,3,0,1.1541009917250205,1.154746359294218
1781056800,1.15361,1.15389,1.15341,1.15347,472,1,0,1.1539607713416826,1.1546712793357345
1781058600,1.15347,1.15369,1.15329,1.15349,748,2,0,1.1538561554879754,1.1546017923159855
1781060400,1.15349,1.1542,1.15335,1.15414,1669,1,0,1.153919232046203,1.1545746280621039
1781062200,1.15414,1.15435,1.15324,1.15422,1891,0,0,1.1539860693692692,1.1545537675878625
1781064000,1.15422,1.15428,1.15378,1.15393,1703,0,0,1.1539736095094315,1.1545170753768117
1781065800,1.15394,1.15404,1.15346,1.15377,1989,1,0,1.15392836295178,1.154473129766411
1781067600,1.15377,1.15429,1.15367,1.15427,1201,1,0,1.154004282295829,1.154461180956622
1781069400,1.15427,1.15449,1.1541,1.15425,1166,1,0,1.1540588862300891,1.154448758547409
1781071200,1.15425,1.15497,1.15421,1.15466,1114,0,0,1.1541924670678472,1.1544611845152084
1781073000,1.15466,1.15521,1.15442,1.15503,1111,2,0,1.1543785854972146,1.1544946442496078
1781074800,1.15503,1.15505,1.15461,1.15485,1175,2,0,1.1544833442756113,1.1545155475290425
1781076600,1.15485,1.15487,1.15435,1.15463,1028,0,0,1.1545159344365865,1.1545222800273343
1781078400,1.15463,1.15498,1.15447,1.15494,1336,1,0,1.1546101712284562,1.1545468517904323
1781080200,1.15494,1.15555,1.15489,1.15535,1718,1,0,1.1547745776221325,1.1545940958027598
1781082000,1.15538,1.15582,1.15517,1.15556,2111,0,0,1.1549491159283254,1.1546509136967151
1781083800,1.15556,1.15564,1.15482,1.15487,1803,0,0,1.1549315346109197,1.1546638011263202
1781085600,1.15486,1.15586,1.15454,1.15535,1976,0,0,1.1550245269196042,1.1547041657659483
1781087400,1.15535,1.15552,1.15517,1.15536,1600,1,0,1.1550990764930256,1.1547427442503042
1781089200,1.15536,1.1554,1.1548,1.15531,2196,0,0,1.1551459483834643,1.1547761122355804
1781091000,1.15531,1.15535,1.15482,1.15535,1639,1,0,1.1551912931871389,1.1548098703393697
1781092800,1.15535,1.15567,1.15501,1.15526,1656,0,0,1.1552065613677747,1.1548363485547006
1781094600,1.15526,1.15596,1.15522,1.15578,1936,0,0,1.155333992174936,1.1548918574632476
1781096400,1.15578,1.15592,1.15542,1.15559,1487,0,0,1.155390882802728,1.154932924671292
1781098200,1.15559,1.15571,1.15494,1.15519,1692,0,0,1.1553462421798995,1.1549480467494513
1781100000,1.15521,1.15524,1.15352,1.15432,4470,0,0,1.155118188362144,1.1549111028230128
1781101800,1.15432,1.15447,1.15343,1.15365,2606,0,0,1.1547919242816675,1.154836920304012
1781103600,1.15365,1.15466,1.15352,1.15463,2739,0,0,1.1547559411079638,1.1548247485214231
1781105400,1.15463,1.15646,1.15421,1.15483,5123,0,0,1.1547723986395275,1.1548250574319276
1781107200,1.15483,1.15596,1.15468,1.15572,3462,0,0,1.1549829767196325,1.1548777011124025
1781109000,1.15572,1.1573,1.15559,1.15624,4342,0,0,1.1552623152263808,1.1549578363410846
1781110800,1.15625,1.1567,1.15546,1.1557,4622,0,0,1.1553595785094073,1.1550014930269032
1781112600,1.1557,1.15594,1.15497,1.15521,3928,0,0,1.1553263388406503,1.1550137581429678
1781114400,1.15521,1.15566,1.15462,1.15545,3888,0,0,1.1553538190982837,1.1550394194286755
1781116200,1.15546,1.15567,1.15345,1.15492,4594,0,0,1.1552574148542207,1.1550323947564005
1781118000,1.15492,1.15588,1.15482,1.1557,2960,0,0,1.1553557671088384,1.1550716656530828
1781119800,1.1557,1.15593,1.15517,1.15536,1772,1,0,1.1553567077513187,1.155088626497019
1781121600,1.15536,1.15565,1.15476,1.15495,1894,1,0,1.1552663282510256,1.1550804719971943
1781123400,1.15495,1.15531,1.15442,1.15522,1927,0,0,1.155256033084131,1.1550886795267712
1781125200,1.15522,1.15576,1.15491,1.15507,1993,0,0,1.1552146923987685,1.1550875807310788
1781127000,1.15508,1.1552,1.1547,1.15482,1475,0,0,1.15512698297682,1.155071840688074
1781128800,1.15481,1.15487,1.15418,1.15436,1577,2,0,1.1549565423153045,1.1550299677064226
1781130600,1.15436,1.15472,1.15404,1.15413,1903,1,0,1.1547728662452368,1.1549770284295742
1781132400,1.15415,1.15415,1.1536,1.1539,756,2,0,1.1545788959685175,1.15491367381607
1781134200,1.1539,1.15399,1.15342,1.15351,674,0,0,1.1543413635310693,1.154831104768066
1781136000,1.15349,1.15396,1.15343,1.15361,268,2,0,1.154178838301943,1.1547592750758267
1781137800,1.15361,1.15376,1.15344,1.15352,199,5,0,1.1540324297904,1.1546863765419546
1781139600,1.15352,1.15356,1.15275,1.15304,807,3,0,1.1538118898369778,1.154589530863016
1781141400,1.15304,1.15366,1.15287,1.15295,1174,3,0,1.153620358762094,1.1544930878710737
1781143200,1.15295,1.15364,1.15253,1.15356,1857,0,0,1.1536069457038507,1.1544382003492457
1781145000,1.15356,1.15377,1.15319,1.15349,1255,0,0,1.1535809577696616,1.1543824238581137
1781146800,1.15352,1.15426,1.15352,1.15412,2564,2,0,1.153700744931959,1.1543669871605777
1781148600,1.15412,1.15429,1.15384,1.15422,1653,0,0,1.1538161349470792,1.1543583408570144
1781150400,1.15422,1.15557,1.15416,1.15548,1797,0,0,1.1541858827366172,1.1544243208066016
1781152200,1.15548,1.1556,1.15522,1.15539,1133,0,0,1.154453464350702,1.154481125465037
1781154000,1.1554,1.15541,1.15469,1.15477,1658,2,0,1.1545238056061016,1.1544981180847405
1781155800,1.15477,1.15487,1.15453,1.15479,1411,1,0,1.1545829599158568,1.1545152876091676
1781157600,1.15479,1.1549,1.15437,1.15471,1129,1,0,1.1546111910456665,1.1545267412792166
1781159400,1.15471,1.15477,1.15435,1.1545,1115,2,0,1.1545864819244072,1.1545251682627922
1781161200,1.1545,1.15472,1.15417,1.15467,1130,0,0,1.1546050414967612,1.1545336877767456
1781163000,1.15467,1.15502,1.15455,1.15482,1106,2,0,1.1546528100530367,1.1545505296722312
1781164800,1.15482,1.15512,1.15457,1.155,1247,2,0,1.154729963374584,1.1545769691032763
1781166600,1.155,1.15513,1.15443,1.15473,1594,1,0,1.1547299715135653,1.1545859709207307
1781168400,1.15473,1.15473,1.15415,1.15433,1739,0,0,1.1546410889549952,1.1545709138077465
1781170200,1.15433,1.15468,1.15399,1.15415,1490,0,0,1.1545319580761073,1.1545461541719968
1781172000,1.15416,1.15555,1.15412,1.15531,2134,0,0,1.1547048562814168,1.1545910862795266
1781173800,1.15531,1.15542,1.15431,1.15449,1682,0,0,1.1546571104411019,1.1545851400277896
1781175600,1.15449,1.15453,1.15375,1.15389,1780,0,0,1.1544866414541903,1.1545442494379197
1781177400,1.15384,1.15401,1.15303,1.1532,1819,0,0,1.154200721131037,1.1544651759415714
1781179200,1.1532,1.15369,1.15286,1.15322,1590,0,0,1.1539827831019176,1.1543919302979495
1781181000,1.15322,1.15371,1.15298,1.15339,1565,0,0,1.1538510535237136,1.1543329932215995
1781182800,1.15339,1.15344,1.15221,1.15252,1827,0,0,1.1535552638517772,1.1542263465615052
1781184600,1.15252,1.15318,1.1524,1.15312,1529,0,0,1.1534585385513823,1.154161267352005
1781186400,1.15312,1.15394,1.15309,1.15375,1891,0,0,1.1535233077621863,1.154137075154828
1781188200,1.15375,1.15417,1.15345,1.15378,2215,0,0,1.1535803504817004,1.1541160707339557
1781190000,1.15383,1.15402,1.15158,1.15281,3848,0,0,1.1534091614857669,1.154039243043723
1781191800,1.15281,1.15435,1.15192,1.15396,5180,0,0,1.1535315700444855,1.1540345816882098
1781193600,1.15396,1.15403,1.15167,1.15301,3663,0,0,1.1534156655901553,1.1539743121771386
1781195400,1.15301,1.15396,1.1526,1.15294,4198,0,0,1.1533099621256764,1.1539134702843659
1781197200,1.15294,1.15304,1.15196,1.15215,3373,0,0,1.1530521927644148,1.1538097367382267
1781199000,1.15216,1.1522,1.15139,1.15192,2745,0,0,1.1528005943723225,1.153698575753625
1781200800,1.15192,1.15242,1.15129,1.1522,3308,0,0,1.1526671289562507,1.153610424238706
1781202600,1.1522,1.1523,1.15132,1.15143,2587,0,0,1.152392211410417,1.1534821639893702
1781204400,1.15145,1.15161,1.15067,1.15092,2176,0,0,1.1520650533192134,1.1533314484605837
1781206200,1.15092,1.15122,1.15069,1.15089,1769,2,0,1.151803930359388,1.1531878338452553
1781208000,1.15089,1.15238,1.15015,1.1523,2459,0,0,1.151914168057302,1.1531356083249462
1781209800,1.1523,1.15665,1.15229,1.15508,8810,0,0,1.1526176862667905,1.1532499843058317
1781211600,1.15508,1.15604,1.1541,1.15555,6659,0,0,1.153269311540837,1.153385279346665
1781213400,1.15556,1.15666,1.15481,1.15578,3911,0,0,1.15382724230954,1.1535261452674495
1781215200,1.15578,1.15813,1.15578,1.15804,3941,0,0,1.1547634106851976,1.15379166613407
1781217000,1.15804,1.15897,1.15767,1.15787,3927,0,0,1.155453763866265,1.1540315681261832
1781218800,1.15786,1.15834,1.15769,1.15802,1597,2,0,1.1560240385626506,1.1542661817658195
1781220600,1.15802,1.15817,1.15759,1.15779,1041,1,0,1.156416474437617,1.1544734651913595
1781222400,1.15775,1.15802,1.15739,1.15776,274,3,0,1.1567150356737022,1.1546667907683383
1781224200,1.15776,1.15793,1.15746,1.15764,283,3,0,1.1569205833017684,1.1548416854290242
1781226000,1.15764,1.15817,1.15719,1.15749,862,2,0,1.15704712034582,1.1549974686390816
1781227800,1.15749,1.15848,1.15722,1.15847,976,3,0,1.1573633158245267,1.155201735189724
1781229600,1.15847,1.15864,1.15764,1.15776,1086,0,0,1.1574514678635208,1.1553522213550342
1781231400,1.15776,1.15778,1.15737,1.15754,944,1,0,1.1574711416716272,1.1554809142165028
1781233200,1.15755,1.15764,1.15682,1.15703,2106,1,0,1.1573731101890434,1.1555720369096496
1781235000,1.15703,1.15719,1.15658,1.15696,1741,1,0,1.1572813079248117,1.1556536817973173
1781236800,1.15696,1.15701,1.15612,1.1562,1994,0,0,1.1570410172748535,1.155685818162181
1781238600,1.15619,1.15663,1.15613,1.15632,1402,0,0,1.156880791213775,1.1557231229761702
1781240400,1.15632,1.15704,1.15622,1.15648,1252,1,0,1.1567917264996028,1.1557676451540426
1781242200,1.15648,1.15673,1.15634,1.15667,1125,0,0,1.156764676166358,1.1558207248508636
1781244000,1.15667,1.15711,1.15647,1.15704,1412,0,0,1.1568258592405005,1.15589244691846
1781245800,1.15704,1.15751,1.15693,1.15716,1533,0,0,1.1569001127426115,1.1559670088644327
1781247600,1.15721,1.15725,1.15683,1.15717,1164,2,0,1.1569600876886978,1.1560377730488778
1781249400,1.15717,1.1575,1.15702,1.15712,1255,2,0,1.156995623757876,1.1561014334577673
1781251200,1.15712,1.15738,1.15638,1.15649,1751,0,0,1.1568832629227925,1.1561242903131927
1781253000,1.15649,1.15664,1.15565,1.15573,1827,0,0,1.156626982273283,1.1561010967653578
1781254800,1.15573,1.15682,1.15573,1.15674,2119,0,0,1.1566520973236647,1.156138679308572
1781256600,1.15674,1.15741,1.15648,1.15731,2560,1,0,1.156798297918406,1.1562075805257146
1781258400,1.1573,1.15733,1.15605,1.15605,2483,0,0,1.1566320094920934,1.1561983110830256
1781260200,1.15605,1.15674,1.15566,1.15665,2743,0,0,1.1566360073827393,1.156224881019318
1781262000,1.15665,1.15856,1.15639,1.1576,3800,0,0,1.1568502279643529,1.156305770371123
1781263800,1.15761,1.15832,1.15741,1.15765,2746,0,0,1.1570279550833855,1.1563848427022334
1781265600,1.15765,1.15895,1.15729,1.15879,3403,0,0,1.157419520620411,1.1565263225432785
1781267400,1.1588,1.15889,1.15797,1.15839,2346,0,0,1.1576351827047642,1.156635950628968
1781269200,1.15839,1.15855,1.15683,1.15742,2700,0,0,1.1575873643259276,1.1566820711802053
1781271000,1.15734,1.15795,1.15703,1.15737,2167,1,0,1.1575390611423881,1.1567225375813697
1781272800,1.15737,1.15778,1.15709,1.15737,1949,1,0,1.1575014919996351,1.156760623605995
1781274600,1.15747,1.15793,1.15697,1.15713,2094,0,0,1.1574189382219384,1.1567823516291718
1781276400,1.15714,1.15723,1.15598,1.15614,2263,0,0,1.1571347297281742,1.1567445662392204
1781278200,1.15614,1.15652,1.15598,1.15633,2211,0,0,1.156955900899691,1.1567201799898545
1781280000,1.15634,1.15764,1.15607,1.15759,2732,0,0,1.1570968118108709,1.1567713458728042
1781281800,1.15759,1.1579,1.15637,1.15694,9969,0,0,1.1570619647417884,1.1567812667038158
1781283600,1.15693,1.15776,1.1566,1.15693,11290,0,0,1.1570326392436132,1.1567900157212383
1781285400,1.15692,1.1579,1.15682,1.15734,12674,0,0,1.1571009416339213,1.1568223677376361
1781287200,1.15734,1.15836,1.15715,1.15824,10850,0,0,1.157354065715272,1.1569057578707163
1781289000,1.15824,1.15837,1.15729,1.1573,9465,0,0,1.1573420511118784,1.1569289485842036
1781290800,1.1573,1.15779,1.15694,1.15726,9642,0,0,1.157323817531461,1.1569484221968973
1781292600,1.15726,1.15756,1.15718,1.15746,6599,0,0,1.1573540803022475,1.1569785150088445
1781294400,1.15745,1.15775,1.15715,1.15755,6769,0,0,1.1573976180128591,1.1570121317730302
1781296200,1.15755,1.15766,1.1573,1.15746,6098,0,0,1.1574114806766682,1.157038476962852
1781298000,1.15746,1.15762,1.15722,1.15753,5787,0,0,1.1574378183040752,1.157067390082684
1781299800,1.15754,1.15786,1.15742,1.15748,4793,0,0,1.1574471920142808,1.1570916612542907
1781301600,1.15748,1.15779,1.15727,1.15748,5066,0,0,1.157454482677774,1.1571145047099207
1781303400,1.15748,1.15752,1.15687,1.15714,5992,0,0,1.1573845976382686,1.1571160044328666
1781305200,1.15714,1.15719,1.15681,1.15682,3621,0,0,1.1572591314964311,1.1570985924074038
1781307000,1.15682,1.15694,1.15654,1.1566,4454,0,0,1.1571126578305575,1.1570692634422624
1781481600,1.15746,1.15924,1.1573,1.1592,351,0,0,1.157576511645989,1.1571946008868352
1781483400,1.1592,1.16057,1.1592,1.16049,1105,0,0,1.158223953502436,1.157388447893492
1781485200,1.16049,1.16176,1.16034,1.16086,6249,0,0,1.1588097416130057,1.1575926568409334
1781487000,1.16085,1.16117,1.16038,1.16088,6127,0,0,1.1592697990323377,1.1577860299679372
1781488800,1.16088,1.16095,1.16036,1.16041,3658,0,0,1.1595231770251515,1.1579403811462938
1781490600,1.16042,1.16092,1.16022,1.16029,3954,0,0,1.1596935821306733,1.1580785940200413
1781492400,1.16029,1.16118,1.16028,1.16073,6819,0,0,1.159923897212746,1.158234559077686
1781494200,1.16073,1.16078,1.1598,1.15989,4889,0,0,1.1599163644988024,1.158331937955469
1781496000,1.15988,1.15996,1.15943,1.15981,5358,0,0,1.159892727943513,1.158418882781618
1781497800,1.15981,1.16018,1.15957,1.15981,4783,0,0,1.1598743439560657,1.1585007132062286
1781499600,1.15982,1.15996,1.15941,1.1598,4143,0,0,1.15985782307694,1.1585771418411563
1781501400,1.1598,1.16015,1.15975,1.15995,3172,0,0,1.15987830683762,1.1586578982034412
1781503200,1.15995,1.16021,1.15981,1.16017,2973,0,0,1.159943127540371,1.1587468453679446
1781505000,1.16017,1.16054,1.16008,1.16043,3478,0,0,1.1600513214202886,1.1588458544639477
1781506800,1.16043,1.16091,1.16032,1.1609,2771,0,0,1.1602399166602244,1.1589666865543038
1781508600,1.16089,1.16136,1.16086,1.16125,2552,0,0,1.160464379624619,1.159100999109933
1781510400,1.16125,1.16222,1.16125,1.16184,3522,0,0,1.1607700730413704,1.1592621168093487
1781512200,1.16184,1.16196,1.16136,1.16168,3208,0,0,1.160972279032177,1.1594043452323282
1781514000,1.16169,1.1618,1.16066,1.16078,5537,0,0,1.1609295503583599,1.1594852661010147
1781515800,1.16078,1.16088,1.16006,1.16063,5921,0,0,1.1608629836120579,1.15955260338919
1781517600,1.16064,1.16106,1.16014,1.16085,7592,0,0,1.1608600983649338,1.1596289208368848
1781519400,1.16086,1.16095,1.16039,1.16062,6265,0,0,1.1608067431727263,1.1596872196111858
1781521200,1.16062,1.16102,1.16038,1.16077,5992,0,0,1.1607985780232315,1.1597509125752337
1781523000,1.16077,1.16104,1.15969,1.16003,6108,0,0,1.1606277829069578,1.159767329482573
1781524800,1.16015,1.16105,1.16009,1.16053,254,0,0,1.1606060533720783,1.1598121924541862
1781526600,1.16056,1.16104,1.1605,1.16069,3480,0,0,1.160624708178283,1.1598638281921754
1781528400,1.16068,1.16116,1.16032,1.16103,4346,0,0,1.1607147730275535,1.159932426533812
1781530200,1.16104,1.16146,1.16099,1.16107,4284,0,0,1.160793712354764,1.1599993426200583
1781532000,1.16107,1.16143,1.16067,1.16069,5263,0,0,1.1607706651648164,1.1600399695247607
1781533800,1.1607,1.16141,1.16056,1.16091,6195,0,0,1.160801628461524,1.16009114778801
1781535600,1.16091,1.16124,1.16044,1.16097,6926,0,0,1.1608390443589631,1.1601428449769506
1781537400,1.16096,1.16199,1.16084,1.16154,6598,0,0,1.1609948122791935,1.1602250305665418
1781539200,1.16154,1.1618,1.1612,1.16168,5979,0,0,1.1611470762171505,1.160310617003804
1781541000,1.16168,1.16206,1.16131,1.16169,9387,0,0,1.1612677259466726,1.1603917571800508
1781542800,1.16169,1.16188,1.16086,1.16125,8544,0,0,1.161263786847412,1.1604422420518126
1781544600,1.16125,1.16135,1.16051,1.16078,9224,0,0,1.1611562786590983,1.1604621101664117
1781546400,1.16078,1.16078,1.16013,1.16032,6477,0,0,1.1609704389570765,1.160453750744858
1781548200,1.16032,1.16035,1.15965,1.15984,5476,0,0,1.1607192302999483,1.1604176477598662
1781550000,1.15984,1.1605,1.15974,1.16048,5455,0,0,1.160666068011071,1.1604213155386975
1781551800,1.16048,1.16053,1.15976,1.16036,5118,0,0,1.1605980528974997,1.1604177087423035
1781553600,1.16036,1.16042,1.15987,1.16005,4830,0,0,1.160476263364722,1.1603960788162855
1781555400,1.16006,1.1601,1.15979,1.15994,3448,0,0,1.1603570937281171,1.1603692506506216
1781557200,1.15994,1.16032,1.15976,1.15977,4668,0,0,1.1602266284552023,1.1603340006123497
1781559000,1.15977,1.15986,1.15939,1.15947,4919,0,0,1.1600584887984908,1.1602831770469175
1781560800,1.15947,1.15963,1.15899,1.15917,4497,0,0,1.1598610468432706,1.1602176960441577
1781562600,1.15916,1.15944,1.15844,1.15853,5062,0,0,1.1595652586558771,1.160118419806266
1781564400,1.15853,1.15893,1.15836,1.1589,3484,0,0,1.1594174233990155,1.1600467480529562
1781566200,1.1589,1.15901,1.15871,1.15886,3073,0,0,1.1592935515325675,1.1599769393439585
1781568000,1.15894,1.15982,1.15815,1.15879,794,0,0,1.159181651191997,1.1599071193825492
1781569800,1.15879,1.15944,1.15871,1.15897,925,0,0,1.1591346175937756,1.1598519947129875
1781571600,1.15897,1.15911,1.15847,1.15867,2999,0,0,1.1590313692396033,1.1597824656122235
1781573400,1.15867,1.15898,1.15862,1.15885,1872,0,0,1.1589910649641357,1.1597276146938573
1781575200,1.15886,1.15921,1.15884,1.15913,1491,0,0,1.15902193941655,1.1596924608883363
1781577000,1.15913,1.15939,1.15906,1.15913,1194,0,0,1.159045952879539,1.1596593749537283
1781578800,1.15913,1.15922,1.15878,1.15885,3026,0,0,1.1590024077951968,1.1596117646623325
1781580600,1.15885,1.15937,1.15883,1.1593,2947,0,0,1.159068539396264,1.1595934255645484
1781582400,1.1593,1.15952,1.15894,1.1591,5150,0,0,1.1590755306415388,1.1595644005313397
1781584200,1.15909,1.15926,1.15869,1.15878,3820,0,0,1.1590098571656413,1.1595182593236137
1781586000,1.15878,1.15881,1.15827,1.15862,3370,0,0,1.1589232222399433,1.1594654205398718
1781587800,1.15864,1.15895,1.15856,1.15878,3009,0,0,1.1588913950755115,1.1594251016845851
1781589600,1.15878,1.15885,1.1584,1.15856,3735,0,0,1.158817751725398,1.1593742133501979
1781591400,1.15855,1.15888,1.15852,1.15864,3291,0,0,1.1587782513419762,1.159331024329598
1781593200,1.15863,1.15871,1.15757,1.15784,3726,0,0,1.1585697510437591,1.159243317016092
