,time,open,high,low,close,tick_volume,spread,real_volume
2723,1779129900,1.16473,1.16529,1.16446,1.1648399999999999,1761,0,0
2724,1779130800,1.1648399999999999,1.1654200000000001,1.16431,1.16537,1643,0,0
2725,1779131700,1.16537,1.16562,1.1648,1.16495,1717,0,0
2726,1779132600,1.16496,1.16539,1.16474,1.16505,1222,1,0
2727,1779133500,1.16505,1.16544,1.16497,1.16514,991,1,0
2728,1779134400,1.16514,1.16532,1.16495,1.16498,985,1,0
2729,1779135300,1.16498,1.16534,1.16485,1.16514,606,0,0
2730,1779136200,1.16514,1.16532,1.16494,1.16515,634,2,0
2731,1779137100,1.16515,1.1652,1.16475,1.1648,509,2,0
2732,1779138000,1.1648100000000001,1.16487,1.16443,1.16456,1088,2,0
2733,1779138900,1.16456,1.1645699999999999,1.1636199999999999,1.16388,1465,1,0
2734,1779139800,1.16388,1.16398,1.16346,1.16372,975,2,0
2735,1779140700,1.16372,1.16372,1.16273,1.16292,918,1,0
2736,1779141600,1.16292,1.16563,1.16288,1.16459,2940,0,0
2737,1779142500,1.16459,1.16509,1.16437,1.16474,1586,0,0
2738,1779143400,1.16475,1.16525,1.16469,1.16509,1380,2,0
2739,1779144300,1.16512,1.16555,1.16498,1.1651,1174,2,0
2740,1779145200,1.16509,1.16573,1.16506,1.16571,549,3,0
2741,1779146100,1.16571,1.16606,1.16568,1.1659,384,3,0
2742,1779147000,1.16591,1.16593,1.16547,1.16576,499,3,0
2743,1779147900,1.16576,1.16576,1.16541,1.16554,386,3,0
2744,1779148800,1.16567,1.1656900000000001,1.16489,1.1651799999999999,231,8,0
2745,1779149700,1.1651799999999999,1.16526,1.16495,1.16513,74,25,0
2746,1779150600,1.16513,1.16574,1.1651,1.1656900000000001,385,8,0
2747,1779151500,1.1656900000000001,1.16608,1.16567,1.16593,265,3,0
2748,1779152400,1.16593,1.16614,1.16584,1.16595,302,3,0
2749,1779153300,1.16595,1.16599,1.16584,1.16589,214,3,0
2750,1779154200,1.16589,1.1660300000000001,1.16578,1.16585,323,3,0
2751,1779155100,1.16586,1.16588,1.1656900000000001,1.16576,229,3,0
2752,1779156000,1.16576,1.16584,1.1656,1.16566,232,2,0
2753,1779156900,1.16566,1.16581,1.16549,1.1657899999999999,273,2,0
2754,1779157800,1.16578,1.16581,1.16553,1.16574,386,0,0
2755,1779158700,1.16574,1.16575,1.16533,1.16546,316,2,0
2756,1779159600,1.16547,1.16559,1.16485,1.1650800000000001,1133,2,0
2757,1779160500,1.1650800000000001,1.1654,1.16479,1.16504,934,0,0
2758,1779161400,1.16506,1.1650800000000001,1.1644,1.1645699999999999,590,2,0
2759,1779162300,1.1645699999999999,1.16464,1.1643,1.16445,524,1,0
2760,1779163200,1.16444,1.1646,1.16421,1.16449,793,2,0
2761,1779164100,1.1645,1.16471,1.16438,1.16462,663,2,0
2762,1779165000,1.16462,1.16527,1.16439,1.16522,786,2,0
2763,1779165900,1.16522,1.16522,1.1645699999999999,1.16463,699,2,0
2764,1779166800,1.16461,1.16461,1.164,1.16432,904,2,0
2765,1779167700,1.16431,1.1647,1.16416,1.1645,1090,2,0
2766,1779168600,1.1645,1.16466,1.16426,1.16446,969,2,0
2767,1779169500,1.16445,1.16455,1.16405,1.16431,581,1,0
2768,1779170400,1.16431,1.16436,1.16399,1.16428,624,2,0
2769,1779171300,1.16428,1.16456,1.16418,1.1644700000000001,504,2,0
2770,1779172200,1.1644700000000001,1.16452,1.16428,1.16436,379,2,0
2771,1779173100,1.16436,1.16436,1.16405,1.16411,543,2,0
2772,1779174000,1.1641,1.1643,1.16395,1.16422,471,2,0
2773,1779174900,1.16422,1.16431,1.16397,1.1641,480,1,0
2774,1779175800,1.1641,1.1642299999999999,1.16369,1.16375,685,2,0
2775,1779176700,1.16375,1.16382,1.1634,1.16364,677,2,0
2776,1779177600,1.16364,1.1639599999999999,1.16342,1.1638600000000001,653,2,0
2777,1779178500,1.1638600000000001,1.1639,1.16326,1.16353,869,2,0
2778,1779179400,1.16353,1.16394,1.16333,1.16384,879,2,0
2779,1779180300,1.16384,1.1643,1.16368,1.1642000000000001,1000,2,0
2780,1779181200,1.1642000000000001,1.16426,1.16376,1.16404,1062,0,0
2781,1779182100,1.16404,1.1645699999999999,1.16388,1.16428,844,2,0
2782,1779183000,1.16428,1.16429,1.16378,1.16419,757,1,0
2783,1779183900,1.16419,1.16424,1.16351,1.16366,825,0,0
2784,1779184800,1.16365,1.16365,1.16295,1.16342,1490,1,0
2785,1779185700,1.16343,1.16347,1.16291,1.16316,887,1,0
2786,1779186600,1.16316,1.16337,1.16299,1.1631,871,2,0
2787,1779187500,1.1631,1.16375,1.16307,1.16347,1130,2,0
2788,1779188400,1.16347,1.1635900000000001,1.1625,1.1628,1152,0,0
2789,1779189300,1.1628,1.16322,1.16272,1.1630099999999999,1322,2,0
2790,1779190200,1.1630099999999999,1.16337,1.16259,1.16272,1070,2,0
2791,1779191100,1.16272,1.16283,1.1622,1.16233,1040,0,0
2792,1779192000,1.16233,1.16233,1.1615199999999999,1.16174,1220,0,0
2793,1779192900,1.16174,1.16195,1.16143,1.16177,985,1,0
2794,1779193800,1.16177,1.16196,1.16136,1.1618,1127,2,0
2795,1779194700,1.1618,1.16204,1.16162,1.16185,1031,2,0
2796,1779195600,1.16188,1.16259,1.16177,1.16251,996,1,0
2797,1779196500,1.16251,1.16265,1.16226,1.16247,839,2,0
2798,1779197400,1.16247,1.16253,1.16106,1.16124,1498,0,0
2799,1779198300,1.16125,1.16234,1.16116,1.16215,1485,1,0
2800,1779199200,1.16215,1.16223,1.16177,1.16178,1144,2,0
2801,1779200100,1.16182,1.16202,1.16164,1.16188,936,0,0
2802,1779201000,1.16188,1.16225,1.16182,1.16216,984,0,0
2803,1779201900,1.16216,1.16222,1.1615,1.16165,992,2,0
2804,1779202800,1.16153,1.16229,1.1615,1.16219,1518,2,0
2805,1779203700,1.16219,1.16238,1.16194,1.16223,920,2,0
2806,1779204600,1.16223,1.16235,1.16161,1.16181,1683,0,0
2807,1779205500,1.16181,1.16217,1.16148,1.16166,1210,0,0
2808,1779206400,1.16166,1.1618,1.16104,1.1614200000000001,1834,0,0
2809,1779207300,1.1614200000000001,1.16151,1.16041,1.16055,1950,1,0
2810,1779208200,1.16055,1.16097,1.16008,1.16087,2359,0,0
2811,1779209100,1.16087,1.16156,1.16067,1.16137,2307,0,0
2812,1779210000,1.16136,1.16168,1.16045,1.16052,2270,0,0
2813,1779210900,1.16052,1.16064,1.1594,1.16006,2168,0,0
2814,1779211800,1.16006,1.16013,1.15945,1.15961,2206,0,0
2815,1779212700,1.15961,1.16009,1.15942,1.15955,1864,2,0
2816,1779213600,1.15954,1.1598,1.15909,1.15949,1806,0,0
2817,1779214500,1.15949,1.15982,1.15926,1.15958,1790,2,0
2818,1779215400,1.15954,1.16029,1.1594,1.15998,1217,1,0
2819,1779216300,1.15994,1.16028,1.15987,1.16015,1127,2,0
2820,1779217200,1.16013,1.16024,1.15954,1.15984,1490,0,0
2821,1779218100,1.15984,1.16058,1.1597,1.16051,1116,0,0
2822,1779219000,1.16048,1.16093,1.16036,1.16084,1296,0,0
2823,1779219900,1.16084,1.16088,1.1605,1.16069,999,1,0
2824,1779220800,1.16069,1.16122,1.16058,1.16116,847,0,0
2825,1779221700,1.16116,1.1612,1.16075,1.16094,633,2,0
2826,1779222600,1.16094,1.16106,1.1606,1.16102,612,1,0
2827,1779223500,1.16102,1.16115,1.1608100000000001,1.16097,757,2,0
2828,1779224400,1.16097,1.16147,1.16097,1.16122,782,0,0
2829,1779225300,1.16122,1.16126,1.1608,1.16083,705,0,0
2830,1779226200,1.16083,1.16096,1.16055,1.1609099999999999,938,1,0
2831,1779227100,1.1609,1.1609,1.16017,1.16032,890,2,0
2832,1779228000,1.16031,1.16066,1.16014,1.16054,698,2,0
2833,1779228900,1.16054,1.16061,1.16021,1.16045,556,2,0
2834,1779229800,1.16046,1.1608,1.16031,1.16077,647,0,0
2835,1779230700,1.16077,1.16077,1.16032,1.16063,587,1,0
2836,1779231600,1.16062,1.16063,1.16028,1.16041,431,0,0
2837,1779232500,1.16041,1.16048,1.16023,1.16046,272,3,0
2838,1779233400,1.1604700000000001,1.16067,1.1604700000000001,1.16052,159,3,0
2839,1779234300,1.16052,1.16067,1.16042,1.16061,355,3,0
2840,1779235200,1.16032,1.16061,1.15975,1.16037,147,12,0
2841,1779236100,1.16037,1.16075,1.16034,1.16075,104,7,0
2842,1779237000,1.16075,1.16084,1.1606,1.16066,230,6,0
2843,1779237900,1.16066,1.16082,1.16058,1.16077,198,3,0
2844,1779238800,1.16077,1.16077,1.16056,1.1607,219,3,0
2845,1779239700,1.1607,1.1608100000000001,1.16063,1.16079,218,3,0
2846,1779240600,1.16079,1.16086,1.16064,1.16069,186,3,0
2847,1779241500,1.16069,1.16087,1.16061,1.16086,204,3,0
2848,1779242400,1.16086,1.1609,1.16071,1.16089,174,3,0
2849,1779243300,1.16089,1.16103,1.16086,1.16102,134,3,0
2850,1779244200,1.16102,1.16128,1.1609099999999999,1.16107,301,3,0
2851,1779245100,1.16107,1.16112,1.16061,1.16066,486,3,0
2852,1779246000,1.16067,1.16068,1.16025,1.16048,1154,2,0
2853,1779246900,1.16049,1.16103,1.16037,1.16085,846,2,0
2854,1779247800,1.16085,1.16105,1.16034,1.16043,810,0,0
2855,1779248700,1.16043,1.1606,1.15999,1.16007,701,2,0
2856,1779249600,1.16007,1.16023,1.15975,1.15987,1092,2,0
2857,1779250500,1.15987,1.16004,1.15939,1.15957,847,2,0
2858,1779251400,1.15957,1.15974,1.1592,1.15952,953,2,0
2859,1779252300,1.15952,1.16026,1.15931,1.15971,1123,0,0
2860,1779253200,1.15971,1.16004,1.15963,1.16002,685,2,0
2861,1779254100,1.16002,1.16029,1.15973,1.15991,749,1,0
2862,1779255000,1.15991,1.15993,1.1593499999999999,1.15976,1271,1,0
2863,1779255900,1.15974,1.15994,1.15963,1.15977,715,2,0
2864,1779256800,1.15977,1.15984,1.15941,1.1596899999999999,680,1,0
2865,1779257700,1.1596899999999999,1.16028,1.15963,1.16023,794,2,0
2866,1779258600,1.16023,1.16053,1.16003,1.16048,681,1,0
2867,1779259500,1.16048,1.16055,1.16007,1.16017,458,0,0
2868,1779260400,1.16016,1.16067,1.16016,1.16049,614,2,0
2869,1779261300,1.16049,1.1605,1.16018,1.1602999999999999,445,2,0
2870,1779262200,1.16029,1.1602999999999999,1.1596,1.15985,529,1,0
2871,1779263100,1.15985,1.15995,1.15963,1.15971,694,2,0
2872,1779264000,1.1597,1.16014,1.15967,1.15985,595,2,0
2873,1779264900,1.15985,1.16008,1.15937,1.15944,652,2,0
2874,1779265800,1.15944,1.15993,1.15936,1.15956,837,2,0
2875,1779266700,1.15956,1.15956,1.15905,1.15954,744,0,0
2876,1779267600,1.15954,1.15984,1.15929,1.15982,1151,0,0
2877,1779268500,1.15982,1.16059,1.15979,1.16043,1181,2,0
2878,1779269400,1.16043,1.16049,1.1597,1.15997,888,1,0
2879,1779270300,1.1599599999999999,1.15998,1.1592500000000001,1.15966,880,2,0
2880,1779271200,1.15965,1.16014,1.15948,1.15983,1185,0,0
2881,1779272100,1.15983,1.16003,1.15951,1.1596,1023,1,0
2882,1779273000,1.15967,1.15979,1.15937,1.15942,875,1,0
2883,1779273900,1.15942,1.15947,1.15907,1.15931,818,2,0
2884,1779274800,1.1593,1.1595,1.15862,1.15876,1219,0,0
2885,1779275700,1.15876,1.15897,1.1583,1.15887,1219,1,0
2886,1779276600,1.15887,1.15943,1.1587,1.15933,1031,0,0
2887,1779277500,1.15933,1.15943,1.1589,1.15902,786,2,0
2888,1779278400,1.15902,1.15944,1.15895,1.15926,715,1,0
2889,1779279300,1.15926,1.15944,1.15901,1.15913,577,1,0
2890,1779280200,1.15913,1.15928,1.15901,1.15904,624,0,0
2891,1779281100,1.15905,1.15921,1.15871,1.15873,672,1,0
2892,1779282000,1.1588,1.1593499999999999,1.15868,1.15929,782,2,0
2893,1779282900,1.15928,1.15965,1.15917,1.15949,631,2,0
2894,1779283800,1.15949,1.16025,1.15939,1.15994,844,1,0
2895,1779284700,1.15994,1.16028,1.1599,1.16009,705,1,0
2896,1779285600,1.16009,1.16009,1.1595900000000001,1.15981,671,1,0
2897,1779286500,1.15981,1.16023,1.15955,1.16022,785,0,0
2898,1779287400,1.16022,1.16055,1.16003,1.16019,898,0,0
2899,1779288300,1.16019,1.16032,1.15976,1.16008,1196,2,0
2900,1779289200,1.16008,1.16042,1.15989,1.16016,996,2,0
2901,1779290100,1.16016,1.16025,1.15952,1.15987,929,0,0
2902,1779291000,1.15988,1.16016,1.1596,1.15985,895,0,0
2903,1779291900,1.15985,1.15998,1.1592500000000001,1.15949,1092,2,0
2904,1779292800,1.15953,1.15955,1.1591,1.15927,1174,0,0
2905,1779293700,1.15927,1.15938,1.15892,1.1590799999999999,976,2,0
2906,1779294600,1.15907,1.15934,1.15886,1.15928,1301,0,0
2907,1779295500,1.15928,1.1597,1.15889,1.15909,1579,0,0
2908,1779296400,1.1590799999999999,1.15912,1.15814,1.15886,1836,0,0
2909,1779297300,1.15886,1.16202,1.15886,1.1613,3976,0,0
2910,1779298200,1.1613,1.1623999999999999,1.16111,1.16167,2721,0,0
2911,1779299100,1.16167,1.1623999999999999,1.16148,1.16175,2573,0,0
2912,1779300000,1.16175,1.16228,1.16124,1.16147,1755,1,0
2913,1779300900,1.16148,1.16452,1.16145,1.16251,3984,0,0
2914,1779301800,1.16251,1.16345,1.16248,1.16269,2037,0,0
